"organism_key","taxon","km100","km10","coord_system"
"NBNORG0000009655","Tetrix undulata","NU","00 01","OSGB"
"NBNORG0000009655","Tetrix undulata","NX","15 19 28 33 34 36 40 43 44 46 47 56 66 75 90 91 96","OSGB"
"NBNORG0000009655","Tetrix undulata","NY","00 01 08 11 13 20 21 25 26 30 35 44 45 46 48 51 52 53 54 55 56 66 76 78 89 94","OSGB"
"NBNORG0000009655","Tetrix undulata","NZ","01 02 03 61 71 81","OSGB"
"NBNORG0000009655","Tetrix undulata","SC","28","OSGB"
"NBNORG0000009655","Tetrix undulata","SD","09 17 18 19 20 21 28 29 31 33 38 39 42 44 45 46 47 48 49 56 57 64 66 74 76 98","OSGB"
"NBNORG0000009655","Tetrix undulata","SE","30 40 50 51 60 61 63 65 66 70 71 74 83 86 89 90 91 99","OSGB"
"NBNORG0000009655","Tetrix undulata","SH","22 23 28 32 34 36 39 44 46 47 48 50 52 56 57 58 67 70 75","OSGB"
"NBNORG0000009655","Tetrix undulata","SJ","00 11 15 16 21 22 30 32 34 35 37 41 43 46 51 56 57 60 64 70 71 72 88 91 94 97 98","OSGB"
"NBNORG0000009655","Tetrix undulata","SK","01 02 15 17 23 25 26 31 32 33 34 36 39 41 44 46 47 48 49 50 51 57 58 59 60 61 66 67 69 71 72 73 77 80 85 89 90 91 92 93 96 97","OSGB"
"NBNORG0000009655","Tetrix undulata","SM","70 72 81 82 83 91 92 93","OSGB"
"NBNORG0000009655","Tetrix undulata","SN","00 10 11 13 14 15 20 23 24 30 31 33 34 35 40 41 42 44 46 50 51 52 53 54 55 57 61 62 63 65 67 68 69 71 74 77 79 80 83 85 89 90 97 98","OSGB"
"NBNORG0000009655","Tetrix undulata","SO","00 05 08 09 10 20 25 28 32 34 38 39 47 50 51 58 60 61 62 65 66 67 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97","OSGB"
"NBNORG0000009655","Tetrix undulata","SP","00 01 02 03 04 06 07 12 14 16 17 20 21 22 26 29 30 31 32 33 34 35 36 37 39 40 41 43 44 46 50 51 52 53 55 59 60 61 62 63 69 70 72 77 80 81 83 84 85 86 89 90 91 92 93 94 95 97 99","OSGB"
"NBNORG0000009655","Tetrix undulata","SR","89 99","OSGB"
"NBNORG0000009655","Tetrix undulata","SS","10 19 21 31 40 41 43 48 49 50 51 58 59 64 69 74 78 82 83 84 87 88 89 98 99","OSGB"
"NBNORG0000009655","Tetrix undulata","ST","00 03 06 07 08 09 11 12 13 16 17 18 19 21 22 23 24 25 28 29 30 31 35 36 40 41 42 43 44 45 46 47 48 49 50 52 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 71 74 75 76 77 78 79 81 82 84 89 91 92 99","OSGB"
"NBNORG0000009655","Tetrix undulata","SU","00 01 02 03 08 09 10 11 12 13 16 19 20 21 22 23 24 26 27 29 30 31 32 33 34 36 39 40 41 42 44 46 47 49 50 51 54 56 58 59 61 62 63 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 81 82 83 85 86 87 88 89 90 91 94 95 96 97 98 99","OSGB"
"NBNORG0000009655","Tetrix undulata","SV","81","OSGB"
"NBNORG0000009655","Tetrix undulata","SW","32 33 42 43 44 52 53 54 61 62 63 64 71 72 73 74 75 76 81 82 83 84 85 86 87 93 95 96 97","OSGB"
"NBNORG0000009655","Tetrix undulata","SX","04 06 07 08 09 15 16 18 19 25 27 28 29 35 37 44 45 46 47 48 49 54 64 65 66 67 73 74 75 76 77 78 79 84 85 86 87 88 95 97 99","OSGB"
"NBNORG0000009655","Tetrix undulata","SY","08 09 29 39 49 59 68 78 79 88 89 97 98 99","OSGB"
"NBNORG0000009655","Tetrix undulata","SZ","08 09 19 29 38 39 47 48 49 57 58 59 68 79","OSGB"
"NBNORG0000009655","Tetrix undulata","TA","05 08 12","OSGB"
"NBNORG0000009655","Tetrix undulata","TF","00 01 02 04 10 17 18 19 20 26 30 33 49 61 62 63 70 71 72 74 81 82 83 90 91 92 93","OSGB"
"NBNORG0000009655","Tetrix undulata","TG","01 02 03 04 10 11 12 13 14 20 21 22 23 24 31 32 33 40 41 42","OSGB"
"NBNORG0000009655","Tetrix undulata","TL","00 01 02 03 04 05 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 27 28 29 30 31 32 35 36 37 40 41 42 43 45 46 48 50 51 52 54 55 56 57 59 60 63 66 68 69 70 73 77 78 79 80 81 82 83 84 86 87 88 89 91 92 94 95 99","OSGB"
"NBNORG0000009655","Tetrix undulata","TM","01 02 03 04 05 07 08 09 12 13 14 15 19 21 23 24 25 35 39 45 46 48 49","OSGB"
"NBNORG0000009655","Tetrix undulata","TQ","01 04 07 08 09 10 11 12 13 14 15 16 17 18 20 21 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 42 43 44 45 46 47 48 50 51 53 54 55 56 57 58 61 62 63 64 65 66 67 68 70 71 72 73 75 76 77 78 79 81 82 83 84 87 88 89 91 93 94 95 96 97","OSGB"
"NBNORG0000009655","Tetrix undulata","TR","01 02 03 04 05 06 07 14 15 16 23 24 25 26 34 35","OSGB"
"NBNORG0000009656","Stethophyma grossum","ST","11 44","OSGB"
"NBNORG0000009656","Stethophyma grossum","SU","00 10 20 21 30 40 94 96","OSGB"
"NBNORG0000009656","Stethophyma grossum","SY","88 89 98 99","OSGB"
"NBNORG0000009656","Stethophyma grossum","SZ","08 29 39","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SE","40 42","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SK","49 66","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SO","73 80 81 90 91 92","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SP","00 01 02 10 12 50 70","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SS","21","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","ST","35 42 43 45 46 52 54 55 62 67 75 76 78 79 81 83 84 89 90 91 92 94 95","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SU","00 01 02 03 04 05 06 10 12 13 14 16 17 20 21 22 23 27 30 31 33 36 38 44 46 48 50 52 55 56 58 60 62 67 68 69 71 73 77 78 79 81 82 85 88 89 90 94","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SW","75","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SY","08 09 59 69 78 88 89 97 98 99","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","SZ","07 08 09 19 29 38 39 57","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","TF","61 62 70 71 72 73 74 80 81 82 83 90 93","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","TG","01 11 12 20 21 40","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","TL","02 11 21 45 66 69 77 78 79 87 88 89 97 98 99","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","TM","14 24 35 45 46 47","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","TQ","00 01 05 08 10 11 12 14 15 16 17 20 21 25 26 27 28 30 35 36 38 41 45 48 49 50 56 57 66 86","OSGB"
"NBNORG0000009657","Stenobothrus lineatus","TR","04 15 23 24 34","OSGB"
"NBNORG0000009658","Stenobothrus stigmaticus","SC","26","OSGB"
"NBNORG0000009659","Omocestus viridulus","HY","10 20 30","OSGB"
"NBNORG0000009659","Omocestus viridulus","","90","OSGB"
"NBNORG0000009659","Omocestus viridulus","NB","00","OSGB"
"NBNORG0000009659","Omocestus viridulus","NC","70 80 90 91 92","OSGB"
"NBNORG0000009659","Omocestus viridulus","ND","01 02 06 07 12 16 17 18 19 26 27 28 29 38 39","OSGB"
"NBNORG0000009659","Omocestus viridulus","NF","60 61 66 67 70 71 72 73 75 76 77 80 81 82 83 85 86 87 88 89 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","NG","08 09 10 13 14 15 20 23 24 25 26 30 31 33 34 35 36 37 40 41 42 45 46 47 50 51 52 53 54 55 60 61 62 63 64 65 70 71 72 73 74 75 81 82 83 86 87 88 91 92 93 96 97 98","OSGB"
"NBNORG0000009659","Omocestus viridulus","NH","01 02 03 06 07 08 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000009659","Omocestus viridulus","NJ","00 01 02 03 04 05 06 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB"
"NBNORG0000009659","Omocestus viridulus","NK","02 03 04 05 06 13 14 15","OSGB"
"NBNORG0000009659","Omocestus viridulus","NL","58 59 68 69 79 93 94","OSGB"
"NBNORG0000009659","Omocestus viridulus","NM","04 05 10 14 15 16 19 21 22 23 24 25 26 29 31 32 33 34 35 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000009659","Omocestus viridulus","NN","00 01 02 03 04 05 06 07 08 11 12 13 14 16 17 18 19 20 21 22 23 27 28 29 30 34 35 36 37 38 39 40 41 42 43 44 45 46 49 50 51 52 53 54 55 56 60 61 62 63 64 65 66 67 69 70 71 72 73 74 75 76 77 79 80 81 82 83 84 85 86 87 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","NO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 61 63 64 65 66 67 68 69 72 74 75 76 77 78 79 86 87 88 89 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","NR","15 16 24 25 26 27 33 34 35 36 37 38 39 44 45 46 47 48 49 50 51 56 57 60 61 62 70 71 72 73 74 75 76 82 83 84 85 86 88 89 92 93 94 95 96 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","NS","00 01 02 03 04 05 06 08 09 10 14 15 16 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 54 55 56 57 58 59 60 61 64 65 66 67 68 69 70 71 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","NT","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 90 91 92 93 94 95 96","OSGB"
"NBNORG0000009659","Omocestus viridulus","NU","00 01 02 03 04 05 10 11 12 13 14 20 21 22 23","OSGB"
"NBNORG0000009659","Omocestus viridulus","NW","95 96 97","OSGB"
"NBNORG0000009659","Omocestus viridulus","NX","03 04 05 06 07 08 09 13 14 15 16 17 18 19 23 24 25 26 27 28 29 30 33 34 35 36 37 38 39 40 43 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","NY","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","NZ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 80 90","OSGB"
"NBNORG0000009659","Omocestus viridulus","SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB"
"NBNORG0000009659","Omocestus viridulus","SD","08 09 16 17 18 19 20 21 23 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000009659","Omocestus viridulus","SJ","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SM","60 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000009659","Omocestus viridulus","SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 58 59 60 61 62 63 64 65 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SR","89 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SS","09 10 11 19 20 21 22 30 31 32 38 39 40 41 42 43 44 48 49 50 51 52 53 54 58 59 60 61 62 63 64 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 87 88 89 90 91 92 93 94 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SW","21 32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98","OSGB"
"NBNORG0000009659","Omocestus viridulus","SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 33 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 86 87 88 89 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SY","07 08 09 18 19 28 29 38 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 22 23 24 25 26 27 30 31 32 33 40 41 42","OSGB"
"NBNORG0000009659","Omocestus viridulus","TF","00 01 02 03 04 05 06 07 08 09 10 11 14 15 16 17 18 19 20 21 24 25 26 27 28 29 34 35 36 37 40 45 46 47 50 51 52 53 54 55 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000009659","Omocestus viridulus","TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB"
"NBNORG0000009659","Omocestus viridulus","TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009659","Omocestus viridulus","TM","01 02 03 04 05 06 07 08 09 12 13 14 15 16 17 18 19 23 24 25 26 27 28 29 35 36 37 38 39 45 46 47 48 49 57 58 59","OSGB"
"NBNORG0000009659","Omocestus viridulus","TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000009659","Omocestus viridulus","TR","01 02 03 04 05 06 07 12 13 14 15 16 23 24 25 26 27 33 34 35 36 46","OSGB"
"NBNORG0000009659","Omocestus viridulus","TV","49 59 69 79","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NC","55 56 60 61 65 66 70 71 75 76 80 81 85 86 90 91 92 93","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","ND","01 02 03 06 07 12 13 16 17 18 24 25 26 27 28 34 35 36 37 38","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NF","60 61 66 67 68 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 88 89 95 96 97 98 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NG","07 08 09 20 30 31 40 41 62 63 64 72 73 74 76 77 78 82 83 84 86 87 88 96 97 98","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NH","15 16 17 22 23 24 25 26 27 31 32 33 34 35 36 37 41 42 43 44 45 46 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NJ","00 01 02 03 04 05 06 10 11 12 13 14 15 16 17 20 21 22 24 25 26 27 30 31 32 33 35 36 40 41 42 43 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NK","02 03 04 05 06 13 14 15","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NL","58 59 68 69 79 93 94","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NM","04 05 14 15 16 21 22 23 24 25 26 29 31 32 33 34 35 37 38 39 40 41 43 44 45 46 47 48 49 51 55 56 57 65 66 67 75 76 77","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NN","65 66 67 69 74 75 76 77 79 84 85 86 87 89 91 92 93 94 95 96 97 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 28 29 30 31 32 33 34 35 38 39 40 41 42 43 44 45 48 49 50 51 52 53 54 57 58 59 60 61 63 64 65 66 67 68 69 74 75 76 77 78 79 86 87 88 89 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NR","15 16 24 25 26 27 33 34 35 36 37 38 39 44 45 48 49 50 51 59 60 61 62 70 71 72 73 82 83 92 93 94 95","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NS","00 02 03 04 05 10 14 15 20 47 48 49 57 58 59 64 65 66 67 68 69 74 75 76 77 83 84 85 86 87 88 89 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NT","03 04 05 06 07 08 09 16 17 18 19 26 27 28 29 30 31 32 36 37 38 39 40 41 42 48 49 50 51 52 59 69 70 80 81 82 83 85 86 87 90 91 92 93 95 96","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NU","01 02 03 04 05 11 12 13 14 21 22 23","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NW","95 96","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NX","03 04 05 06 07 08 09 13 14 15 16 17 18 19 23 24 25 26 27 28 29 30 33 34 35 36 37 38 40 43 44 45 46 47 48 54 55 56 57 64 65 66 74 75 76 84 85 86 90 91 92 93 95 96","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NY","00 01 02 03 04 05 06 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 60 61 62 63 64 65 66 67 70 71 75 76 77 78 79 80 81 83 84 85 86 87 88 89 92 93 94 95 96 98 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","NZ","02 03 04 05 06 12 13 14 15 16 17 18 23 24 25 26 27 28 36 37 38 60 70 71 72 80 81 90 91","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SC","16 17 26 27 36 37 38 39 48 49","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SD","08 09 16 17 18 19 20 21 23 24 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 75 76 77 79 89","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SE","00 01 02 06 07 08 09 10 11 12 16 17 18 19 20 21 22 26 27 28 29 30 31 32 33 40 41 42 43 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 70 71 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 96 97 98","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SJ","01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 69 70 71 73 74 75 76 77 80 81 82 83 84 85 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SK","00 01 02 03 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 89 93 94 95 96 97 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SM","60 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 24 25 30 31 32 34 35 36 40 41 42 46 50 51 52 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 97 98 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SO","00 01 02 07 08 09 10 11 12 18 19 20 21 22 27 28 29 30 31 32 37 38 39 40 41 42 47 48 49 50 51 52 53 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SP","00 01 02 03 04 06 07 08 09 10 11 12 13 18 19 20 21 22 28 29 30 31 32 38 39 40 41 42 50 51 60 70 71 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SR","89 99","OSGB"
"NBNORG0000009660","Myrmeleotettix maculatus","SS","09 10 11 19 20 21 22 30 31 32 38 39 40 42 43 44 48 49 50 52 53 54 58 59 60 62 63 64 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 87 88 89 91 92 93 94 96 97 98 99","OSGB"
