"organism_key","taxon","km100","km10","coord_system"
"NBNORG0000010096","Eupachygaster tarsalis","TF","20","OSGB"
"NBNORG0000010096","Eupachygaster tarsalis","TL","14 26 45","OSGB"
"NBNORG0000010096","Eupachygaster tarsalis","TQ","24 69","OSGB"
"NBNORG0000010097","Chloromyia formosa","TM","00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB"
"NBNORG0000010097","Chloromyia formosa","TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","HY","52 60 63 74 75","OSGB"
"NBNORG0000010097","Chloromyia formosa","","64 91 92 93","OSGB"
"NBNORG0000010097","Chloromyia formosa","NB","00 01 02 03 12 13 14 22 24 32 33 34 35 40 41 42 43 44 45 46 52 53 54 55 56","OSGB"
"NBNORG0000010097","Chloromyia formosa","TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB"
"NBNORG0000010097","Chloromyia formosa","SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000010097","Chloromyia formosa","SO","00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SR","89 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SS","09 10 11 14 19 20 21 22 30 31 32 38 39 40 41 42 43 44 48 49 50 51 52 53 54 58 59 60 61 62 63 64 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 87 88 89 90 91 92 93 94 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SV","80 81 90 91","OSGB"
"NBNORG0000010097","Chloromyia formosa","NC","70 90 91","OSGB"
"NBNORG0000010097","Chloromyia formosa","HU","31 34","OSGB"
"NBNORG0000010097","Chloromyia formosa","SJ","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SM","50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000010097","Chloromyia formosa","SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98","OSGB"
"NBNORG0000010097","Chloromyia formosa","SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41 42","OSGB"
"NBNORG0000010097","Chloromyia formosa","TF","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"NBNORG0000010097","Chloromyia formosa","SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","TV","49 59 69","OSGB"
"NBNORG0000010097","Chloromyia formosa","NH","42 52 53 54 55 63 64 65 66 68 70 73 74 75 76 77 78 79 80 81 82 84 85 86 87 88 89 91 92 93 94 95 96 98","OSGB"
"NBNORG0000010097","Chloromyia formosa","NJ","01 02 03 04 05 06 11 12 13 14 15 16 17 24 25 26 27 33 34 35 36 44 45 46 54 56 66","OSGB"
"NBNORG0000010097","Chloromyia formosa","NK","06","OSGB"
"NBNORG0000010097","Chloromyia formosa","NL","58 68 69 79 93 94","OSGB"
"NBNORG0000010097","Chloromyia formosa","NM","04 05 15 16 19 21 22 23 24 26 31 32 33 35 37 38 40 41 42 43 45 46 54 55 64","OSGB"
"NBNORG0000010097","Chloromyia formosa","NN","70 74 75 79 80 81 84 86 90 91 94 95 96","OSGB"
"NBNORG0000010097","Chloromyia formosa","NO","00 01 02 03 04 06 10 11 12 13 14 15 16 20 21 22 23 24 25 30 31 32 33 34 35 36 39 40 41 42 44 45 46 50 51 52 54 55 56 57 60 61 65 66 67 69 79","OSGB"
"NBNORG0000010097","Chloromyia formosa","TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB"
"NBNORG0000010097","Chloromyia formosa","TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","NS","01 02 03 05 06 10 14 15 16 20 21 23 24 25 30 31 32 33 34 40 41 42 43 50 51 52 53 54 61 62 63 64 72 73 74 79 80 81 82 83 89 92 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","NT","00 03 06 07 08 09 10 13 14 15 16 17 18 19 23 24 25 26 27 28 29 31 32 33 34 35 36 37 39 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 90 91 92 93 94 95 96","OSGB"
"NBNORG0000010097","Chloromyia formosa","NU","00 01 02 03 04 05 10 11 12 13 14 20 21 22 23","OSGB"
"NBNORG0000010097","Chloromyia formosa","NW","95 96 97","OSGB"
"NBNORG0000010097","Chloromyia formosa","NX","03 04 05 06 07 08 09 13 14 15 16 17 18 19 24 25 26 27 28 29 30 34 35 36 37 38 40 43 44 46 47 48 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","NY","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 60 61 62 63 65 66 67 69 70 71 72 74 75 76 78 81 82 83 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","NZ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB"
"NBNORG0000010097","Chloromyia formosa","SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB"
"NBNORG0000010097","Chloromyia formosa","SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SE","00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98","OSGB"
"NBNORG0000010097","Chloromyia formosa","ND","01","OSGB"
"NBNORG0000010097","Chloromyia formosa","NR","16 24 25 26 27 34 35 37 38 39 49 50 51 60 61 62 63 64 65 70 71 72 73 75 82 83 84 92","OSGB"
"NBNORG0000010097","Chloromyia formosa","NF","60 67 70 71 72 73 74 75 76 77 80 81 84 85 86 87 88 89 98 99","OSGB"
"NBNORG0000010097","Chloromyia formosa","NG","08 09 18 19 49","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SK","01 03 04 05 06 07 08 14 15 16 17 18 24 25 26 27 34 35 36 37 38 45 46 47 48 49","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SN","41 51 61 95 97","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","HP","60","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","HU","28 35 38 43 44 45","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SO","04 05 16 58","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SS","10 11 14 20 21 22 30 31 32 40 41 44 50 51 52 54 60 61 62 64 70 71 72 74 80 81 82 83 84 90 91 92 93 94 96","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NC","86 90 91 96","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","ND","05 06 07 17 19 23 25 28 29 34 39 49","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NG","85 86 97","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","TL","10 20","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","TQ","41","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SD","09 17 18 19 26 27 28 29 37 38 39 40 44 45 46 47 48 49 50 51 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SE","00 03 04 07 08 09 18 26 27 28 29 39 48 49 57 58 59 67 68 69 78 79 88 89 98 99","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SH","44 54 55 56 60 62 63 64 65 66 71 72 73 74 75 76 81 82 83 84 85 86 91 92 93 94 95 96 97","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SJ","02 03 04 05 06 07 13 14 15 16 17 24 25 26 27 43 45 46 47 53 54 55 56 57 58 63 64 65 66 67 68 69 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 88 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","ST","00 01 02 03 04 06 10 11 12 13 14 20 21 22 23 24 25 26 30 31 40 41 43 44 45 46 47 50 51 54 55 56 60 61 63 64 65 66 67 68 71 72 73 74 75 76 78 96","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","HX","62","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","HY","10 20 21 22 30 31 32 33 40 41 42 43 44 50 51 53 54","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SU","22 26 32 33 34 36 41 42 43 44 46 47 50 51 53 54 55 56 57 63 65 66 74","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SW","98","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SZ","58","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","TA","08 09","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SX","19 27 28 29 37 38 39 47 48 49 56 57 58 59 65 66 67 68 69 74 75 76 77 78 79 88 89","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","SY","09 18 19 29 39 49 59","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NJ","01 02 03 04 05 06 12 13 14 15 16 17 21 22 23 24 25 26 27 30 32 35 36 42 45","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NU","00 01 02 03 10 11 12","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NS","02 03 05 06 10 14 15 16 20 21 23 24 25 27 28 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 72 73 74 75 76 77 79 81 82 83 89 90 91 92 94 95 96 97 98 99","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NT","06 09 19 41 42 43 50 51 52 53 60 61 62 63 64 70 72 73 74 80 81 82 83 84 86 90 91 92 93 94","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NY","01 02 06 07 08 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NZ","00 03 04 08 09 19 20 30 40 41 50 60 61 70 71 80 81 90","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NW","96 97","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NX","05 06 07 08 15 16 17 18 19 25 26 27 28 29 30 35 36 37 38 39 40 46 47 48 49 56 57 58 59 66 67 68 69 76 77 78 86 87 89 95 96 97 98","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NH","06 15 20 21 23 25 30 31 32 33 34 35 36 41 42 43 44 45 46 52 53 54 55 56 57 62 63 64 65 66 70 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 98","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NN","62 63 69 70 71 72 73 74 75 76 79 80 81 82 84 85 86 90 91 93 94 95 96","OSGB"
"NBNORG0000010098","Microchrysa cyaneiventris","NO","00 01 02 03 04 05 06 10 11 12 13 14 15 16 20 22 23 24 25 33 34 35 36 39 43 44 45 46 49 52 54 55 56 57 65 66 67 69 79","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NX","03 17 18 26 27 28 29 35 36 38 39 45 46 47 55 56 57 65 66 67 68 74 75 76 77 78 84 86 87 88 90 91 92 93 96","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NW","95","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NR","34 35 36 44 45 46 47 56 57 58 67 68 75 76 77 78","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NS","00 24 25 30 34 35 36 37 38 40 41 45 46 47 48 49 50 55 56 57 58 59 63 65 66 67 68 69 72 75 76 77 78 81 82 83 92","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NT","70 80 81 82 83 90 91 92 93 94","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NU","00 01 02 03 04 05 10 11 12 13 14 20 21 22 23","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","TF","04 05 20 21 30 31 40 41 50 84 94","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","TG","04 24 30 31 32 33 40 41 42 50 51","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NY","00 01 02 03 04 05 10 11 12 13 14 15 16 20 21 22 23 24 25 26 30 31 32 34 35 36 40 41 42 43 44 45 50 51 52 53 54 55 60 61 62 63 69 70 71 72 78 80 81 87 88 89 90 93 95 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SN","00 01 10 11 12 14 15 20 21 22 24 25 30 31 34 35 40 41 42 50 51 58 59 61 68 69 81 90 92","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SS","09 10 11 14 19 20 21 22 32 38 39 41 42 43 44 48 49 50 53 54 58 59 60 61 63 68 69 70 71 73 74 75 77 78 79 80 81 82 83 84 87 88 90 91 92 93 96 97","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SO","00 01 02 04 05 06 11 12 13 14 19 20 21 22 23 24 25 26 27 28 29 30 32 37 38 39 40 47 48 49 50 51 57 58 59 60 61 62 67 68 69 70 71 72 73 74 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 31 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 53 54 56 57 64 65 66 67 68 69 70 77 79 80 89 90","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SR","89 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SW","32 33 42 43 52 53 54 61 62 63 64 65 71 72 73 74 75 76 82 83 84 85 86 87 93 94 95 96 97 98","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 44 45 46 49 54 55 59 63 64 73 74 83 84 85 86 87 88 89 95 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","TA","02 03 06 07 09 13 14 17 18 26 27 31 33 40 41","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SV","80 81 91","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","TL","01 02 04 05 06 07 10 11 13 14 15 16 17 18 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 45 46 47 48 49 50 51 52 53 54 56 57 58 59 60 61 62 63 65 68 69 70 71 72 73 81 82 83 84 90 92 93 94 96 97","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","TM","00 03 14 17 24 25 35 38 45 46 47 48 49 57 58 59","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","TQ","00 01 03 04 05 06 07 10 11 12 13 14 15 16 18 20 21 22 23 24 25 26 27 29 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 48 49 50 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 72 73 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 91 92 93 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","ST","00 01 02 03 06 10 11 12 13 16 17 18 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 66 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NZ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SC","26 37 48 49","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NH","73 82 93","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NJ","02 03 14","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NN","52 60 61 62 63 70 71 72 74 75 80 81 82 83 84 85 86 90 92 93 94 95 96","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","NO","03 04 06 12 13 14 15 16 23 24 25 33 34 35 36 44 45 46 52 54 55 56 57 65 66 67 69 79","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 61 63 64 65 66 67 68 71 72 75 76 77 78 81 86 87 88 96 97","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SJ","05 06 07 08 10 11 12 14 15 16 17 18 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 82 83 86 88 90 91 92 94 95 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 42 43 44 45 46 47 48 49 56 57 58 59 67 68 71 77 78 79 87 88 89 91 92 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SE","01 02 03 06 07 08 09 10 11 12 17 18 19 20 25 26 28 31 41 48 49 50 51 57 58 59 67 68 69 73 75 76 77 78 79 82 84 85 86 87 88 89 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SK","05 07 08 09 10 11 14 15 16 17 18 20 21 22 24 25 26 27 29 30 31 33 34 35 36 37 38 40 41 44 45 46 47 48 49 54 55 56 57 58 59 65 70 71 72 77 80 81 82 83 93 94 99","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","SM","50 70 72 73 80 82 83 90 91 93","OSGB"
"NBNORG0000010099","Microchrysa flavicornis","TR","01 02 03 06 07 09 12 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB"
"NBNORG0000010100","Microchrysa polita","SJ","06 07 08 11 14 15 16 17 18 20 21 22 23 24 25 26 27 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99","OSGB"
"NBNORG0000010100","Microchrysa polita","HY","10 20 21 22 30 31 32 33 40 41 42 43 44 45 50 51 52 53 54 60 61 62 63 64 73 74 75","OSGB"
"NBNORG0000010100","Microchrysa polita","SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 69 70 71 72 73 74 75 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 96 97 99","OSGB"
"NBNORG0000010100","Microchrysa polita","SN","21 22 23 31 32 33 41 43 50 51 53 54 60 63 64 65 66 70 71 73 74 76 80 83 84 90 95 97","OSGB"
"NBNORG0000010100","Microchrysa polita","HU","28 31 34 35 38 45","OSGB"
"NBNORG0000010100","Microchrysa polita","NK","02","OSGB"
"NBNORG0000010100","Microchrysa polita","NN","70 72 80 81 82 90 91 92 94 95","OSGB"
"NBNORG0000010100","Microchrysa polita","NO","00 01 02 03 04 10 11 12 13 14 15 16 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 64 65 66 67 69 75 76 79 87 88","OSGB"
"NBNORG0000010100","Microchrysa polita","NR","34 35 36 44 45 46 47 56 57 58 67 68 75 76 77 78","OSGB"
"NBNORG0000010100","Microchrysa polita","NS","37 38 47 48 56 57 65 66 67 75 76 77 89 96 97 98 99","OSGB"
"NBNORG0000010100","Microchrysa polita","NT","06 07 08 09 16 17 18 19 26 27 28 29 35 36 37 39 46 47 48 49 50 54 56 57 58 60 67 75 76 93","OSGB"
"NBNORG0000010100","Microchrysa polita","NC","24 27 32 33 34 35 42 43 44 45 51 52 53 54 61 62 63 64 65 71 72 73 74 75 82 83 84 85 86 92 93 94 95 96","OSGB"
"NBNORG0000010100","Microchrysa polita","HP","60","OSGB"
"NBNORG0000010100","Microchrysa polita","NY","04 05 06 15 16 17 25 26 31 32 33 34 35 36 40 41 42 43 44 45 48 50 51 52 53 54 55 56 58 59 60 61 62 63 65 66 67 68 69 70 71 77 78 79 87 88 89","OSGB"
